Date,Source,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
01/22/2016,AQS,1,0.02,ppm,19,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/23/2016,AQS,1,0.021,ppm,19,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/24/2016,AQS,1,0.04,ppm,37,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/25/2016,AQS,1,0.036,ppm,33,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/26/2016,AQS,1,0.031,ppm,29,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/27/2016,AQS,1,0.029,ppm,27,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/28/2016,AQS,1,0.024,ppm,22,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/29/2016,AQS,1,0.022,ppm,20,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/30/2016,AQS,1,0.032,ppm,30,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
01/31/2016,AQS,1,0.035,ppm,32,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/01/2016,AQS,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/02/2016,AQS,1,0.029,ppm,27,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/03/2016,AQS,1,0.031,ppm,29,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/04/2016,AQS,1,0.033,ppm,31,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/06/2016,AQS,1,0.044,ppm,41,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/07/2016,AQS,1,0.052,ppm,48,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/08/2016,AQS,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/09/2016,AQS,1,0.037,ppm,34,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/10/2016,AQS,1,0.038,ppm,35,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/11/2016,AQS,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/13/2016,AQS,1,0.062,ppm,74,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/14/2016,AQS,1,0.057,ppm,58,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/15/2016,AQS,1,0.051,ppm,47,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/16/2016,AQS,1,0.054,ppm,50,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/17/2016,AQS,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/18/2016,AQS,1,0.031,ppm,29,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/19/2016,AQS,1,0.036,ppm,33,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/20/2016,AQS,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/21/2016,AQS,1,0.057,ppm,58,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/22/2016,AQS,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/23/2016,AQS,1,0.043,ppm,40,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/24/2016,AQS,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/25/2016,AQS,1,0.049,ppm,45,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/26/2016,AQS,1,0.043,ppm,40,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/27/2016,AQS,1,0.064,ppm,80,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/28/2016,AQS,1,0.072,ppm,105,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
02/29/2016,AQS,1,0.057,ppm,58,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/01/2016,AQS,1,0.048,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/02/2016,AQS,1,0.046,ppm,43,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/03/2016,AQS,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/04/2016,AQS,1,0.034,ppm,31,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/05/2016,AQS,1,0.035,ppm,32,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/06/2016,AQS,1,0.044,ppm,41,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/07/2016,AQS,1,0.036,ppm,33,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/08/2016,AQS,1,0.039,ppm,36,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/10/2016,AQS,1,0.035,ppm,32,Azusa,13,76,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/11/2016,AQS,1,0.034,ppm,31,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/12/2016,AQS,1,0.044,ppm,41,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/13/2016,AQS,1,0.045,ppm,42,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/14/2016,AQS,1,0.035,ppm,32,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/15/2016,AQS,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/16/2016,AQS,1,0.054,ppm,50,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/17/2016,AQS,1,0.06,ppm,67,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/18/2016,AQS,1,0.058,ppm,61,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/19/2016,AQS,1,0.066,ppm,87,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/20/2016,AQS,1,0.067,ppm,90,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/21/2016,AQS,1,0.035,ppm,32,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/22/2016,AQS,1,0.05,ppm,46,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/23/2016,AQS,1,0.045,ppm,42,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/24/2016,AQS,1,0.048,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/25/2016,AQS,1,0.052,ppm,48,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/26/2016,AQS,1,0.066,ppm,87,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/27/2016,AQS,1,0.064,ppm,80,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/28/2016,AQS,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/29/2016,AQS,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/30/2016,AQS,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
03/31/2016,AQS,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/01/2016,AQS,1,0.047,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/02/2016,AQS,1,0.071,ppm,101,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/03/2016,AQS,1,0.066,ppm,87,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/04/2016,AQS,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/05/2016,AQS,1,0.065,ppm,84,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/06/2016,AQS,1,0.048,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/07/2016,AQS,1,0.021,ppm,19,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/08/2016,AQS,1,0.027,ppm,25,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/09/2016,AQS,1,0.032,ppm,30,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/10/2016,AQS,1,0.034,ppm,31,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/11/2016,AQS,1,0.045,ppm,42,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/12/2016,AQS,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/13/2016,AQS,1,0.043,ppm,40,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/14/2016,AQS,1,0.046,ppm,43,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/15/2016,AQS,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/16/2016,AQS,1,0.058,ppm,61,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/17/2016,AQS,1,0.069,ppm,97,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/18/2016,AQS,1,0.066,ppm,87,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/20/2016,AQS,1,0.065,ppm,84,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/21/2016,AQS,1,0.055,ppm,51,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/22/2016,AQS,1,0.04,ppm,37,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/23/2016,AQS,1,0.059,ppm,64,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/24/2016,AQS,1,0.063,ppm,77,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/25/2016,AQS,1,0.048,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/26/2016,AQS,1,0.055,ppm,51,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/27/2016,AQS,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/28/2016,AQS,1,0.049,ppm,45,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/29/2016,AQS,1,0.049,ppm,45,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
04/30/2016,AQS,1,0.05,ppm,46,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/01/2016,AQS,1,0.06,ppm,67,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/02/2016,AQS,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/03/2016,AQS,1,0.057,ppm,58,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/04/2016,AQS,1,0.051,ppm,47,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/06/2016,AQS,1,0.039,ppm,36,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/07/2016,AQS,1,0.043,ppm,40,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/08/2016,AQS,1,0.04,ppm,37,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/09/2016,AQS,1,0.034,ppm,31,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/10/2016,AQS,1,0.045,ppm,42,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/11/2016,AQS,1,0.052,ppm,48,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/12/2016,AQS,1,0.062,ppm,74,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/13/2016,AQS,1,0.059,ppm,64,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/14/2016,AQS,1,0.05,ppm,46,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/15/2016,AQS,1,0.035,ppm,32,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/16/2016,AQS,1,0.032,ppm,30,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/17/2016,AQS,1,0.047,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/18/2016,AQS,1,0.048,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/19/2016,AQS,1,0.05,ppm,46,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/20/2016,AQS,1,0.048,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/21/2016,AQS,1,0.046,ppm,43,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/22/2016,AQS,1,0.051,ppm,47,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/23/2016,AQS,1,0.044,ppm,41,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/24/2016,AQS,1,0.037,ppm,34,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/25/2016,AQS,1,0.032,ppm,30,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/26/2016,AQS,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/27/2016,AQS,1,0.051,ppm,47,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/28/2016,AQS,1,0.058,ppm,61,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/29/2016,AQS,1,0.051,ppm,47,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/30/2016,AQS,1,0.064,ppm,80,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
05/31/2016,AQS,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/01/2016,AQS,1,0.056,ppm,54,Azusa,16,94,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/02/2016,AQS,1,0.088,ppm,156,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/03/2016,AQS,1,0.087,ppm,154,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/04/2016,AQS,1,0.106,ppm,201,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/05/2016,AQS,1,0.065,ppm,84,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/06/2016,AQS,1,0.048,ppm,44,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/07/2016,AQS,1,0.055,ppm,51,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/08/2016,AQS,1,0.061,ppm,71,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/09/2016,AQS,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/10/2016,AQS,1,0.054,ppm,50,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/11/2016,AQS,1,0.028,ppm,26,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/12/2016,AQS,1,0.046,ppm,43,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/13/2016,AQS,1,0.041,ppm,38,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/14/2016,AQS,1,0.05,ppm,46,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/15/2016,AQS,1,0.054,ppm,50,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/16/2016,AQS,1,0.061,ppm,71,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/17/2016,AQS,1,0.075,ppm,115,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/18/2016,AQS,1,0.076,ppm,119,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/19/2016,AQS,1,0.082,ppm,140,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/20/2016,AQS,1,0.073,ppm,108,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/21/2016,AQS,1,0.053,ppm,49,Azusa,14,82,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/22/2016,AQS,1,0.059,ppm,64,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/23/2016,AQS,1,0.068,ppm,93,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
06/24/2016,AQS,1,0.067,ppm,90,Azusa,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
